    n, heap_cmp, heap_swaps, heap_time
  955,    16575,       9148,     10508
  956,    16592,       9159,     10508
  957,    16614,       9166,     10509
  958,    16632,       9179,     10509
  959,    16653,       9192,     10509
  960,    16666,       9201,     11008
  961,    16687,       9211,     11009
  962,    16712,       9229,     10509
  963,    16731,       9234,     11009
  964,    16752,       9256,     11008
  965,    16775,       9267,     11009
  966,    16787,       9269,     11009
  967,    16809,       9280,     11010
  968,    16831,       9296,     11009
  969,    16850,       9303,     10508
  970,    16866,       9314,     11009
  971,    16885,       9321,     11009
  972,    16907,       9332,     11009
  973,    16926,       9338,     10509
  974,    16950,       9353,     10508
  975,    16966,       9362,     10509
  976,    16983,       9373,     11009
  977,    17007,       9382,     10508
  978,    17021,       9399,     11009
  979,    17049,       9404,     11008
  980,    17064,       9418,     11010
  981,    17086,       9430,     11009
  982,    17102,       9439,     11009
  983,    17125,       9452,     11009
  984,    17142,       9470,     11009
  985,    17167,       9479,     11009
  986,    17183,       9483,     11009
  987,    17203,       9489,     11010
  988,    17220,       9504,     11008
  989,    17247,       9514,     11008
  990,    17262,       9523,     11009
  991,    17285,       9538,     10509
  992,    17302,       9551,     11009
  993,    17321,       9558,     11009
  994,    17341,       9565,     11509
  995,    17366,       9581,     11510
  996,    17378,       9589,     11009
  997,    17403,       9600,     11009
  998,    17423,       9613,     11008
  999,    17439,       9628,     11510
 1000,    17455,       9629,     11510
 1001,    17483,       9651,     11009
 1002,    17503,       9663,     11008
 1003,    17518,       9664,     11009
 1004,    17540,       9679,     11009
 1005,    17553,       9692,     11008
 1006,    17575,       9701,     11509
 1007,    17596,       9715,     11509
 1008,    17618,       9725,     11509
 1009,    17638,       9734,     11510
 1010,    17652,       9747,     11509
 1011,    17672,       9753,     11509
 1012,    17699,       9766,     11010
 1013,    17717,       9778,     11009
 1014,    17728,       9788,     11010
 1015,    17751,       9798,     11509
 1016,    17773,       9814,     11009
 1017,    17793,       9824,     11010
 1018,    17818,       9835,     11510
 1019,    17831,       9836,     11510
 1020,    17852,       9857,     11009
 1021,    17872,       9864,     11009
 1022,    17890,       9875,     11510
 1023,    17911,       9880,     11508
 1024,    17930,       9896,     11509
 1025,    17955,       9910,     11510
 1026,    17979,       9927,     11509
 1027,    17997,       9947,     11509
 1028,    18017,       9953,     11509
 1029,    18029,       9956,     11510
 1030,    18064,       9976,     12009
 1031,    18090,       9984,     12009
 1032,    18106,       9992,     11509
 1033,    18127,      10005,     11509
 1034,    18137,      10007,     12011
 1035,    18172,      10031,     12010
 1036,    18190,      10035,     11510
 1037,    18215,      10059,     11509
 1038,    18238,      10066,     12010
 1039,    18254,      10074,     12010
 1040,    18279,      10096,     12010
 1041,    18302,      10102,     12010
 1042,    18320,      10115,     11510
 1043,    18338,      10124,     12010
 1044,    18354,      10137,     12010
 1045,    18381,      10154,     11510
 1046,    18406,      10163,     11510
 1047,    18423,      10172,     12010
 1048,    18449,      10186,     12010
 1049,    18468,      10194,     12011
 1050,    18491,      10213,     12009
 1051,    18510,      10215,     12010
 1052,    18529,      10229,     11510
 1053,    18559,      10245,     12011
 1054,    18576,      10259,     12509
 1055,    18605,      10266,     12011
 1056,    18625,      10281,     12010
 1057,    18653,      10294,     12509
 1058,    18672,      10310,     13011
 1059,    18695,      10327,     12511
 1060,    18722,      10333,     12011
 1061,    18739,      10335,     12010
 1062,    18756,      10352,     12010
 1063,    18784,      10365,     12510
 1064,    18796,      10373,     12009
 1065,    18824,      10390,     12009
 1066,    18848,      10404,     12011
 1067,    18862,      10410,     12510
 1068,    18888,      10421,     12510
 1069,    18908,      10434,     12009
 1070,    18934,      10450,     12010
 1071,    18959,      10463,     12010
 1072,    18978,      10474,     12511
 1073,    18998,      10481,     12009
 1074,    19021,      10496,     12010
 1075,    19040,      10506,     12010
 1076,    19063,      10526,     12011
 1077,    19084,      10531,     12010
 1078,    19108,      10549,     12511
 1079,    19133,      10559,     12510
 1080,    19154,      10567,     12011
 1081,    19174,      10575,     12010
 1082,    19195,      10586,     12010
 1083,    19216,      10604,     12009
 1084,    19232,      10608,     12010
 1085,    19257,      10625,     12010
 1086,    19279,      10640,     12010
 1087,    19302,      10647,     12510
 1088,    19325,      10662,     12010
 1089,    19351,      10672,     12010
 1090,    19369,      10685,     12010
 1091,    19386,      10694,     12510
 1092,    19408,      10705,     12009
 1093,    19432,      10718,     12511
 1094,    19452,      10729,     12510
 1095,    19479,      10746,     12509
 1096,    19506,      10758,     12010
 1097,    19523,      10768,     12510
 1098,    19545,      10779,     12011
 1099,    19564,      10781,     13012
 1100,    19581,      10789,     12510
 1101,    19614,      10816,     12010
 1102,    19635,      10823,     12509
 1103,    19657,      10836,     12511
 1104,    19679,      10851,     12511
 1105,    19699,      10852,     12511
 1106,    19716,      10862,     12510
 1107,    19740,      10876,     12511
 1108,    19761,      10899,     12511
 1109,    19781,      10897,     12509
 1110,    19807,      10918,     12510
 1111,    19833,      10921,     12510
 1112,    19846,      10935,     12510
 1113,    19868,      10953,     12511
 1114,    19886,      10957,     12510
 1115,    19918,      10971,     12511
 1116,    19930,      10979,     12510
 1117,    19957,      10996,     12511
 1118,    19983,      11006,     13010
 1119,    20001,      11020,     13010
 1120,    20021,      11033,     13011
 1121,    20041,      11045,     13011
 1122,    20071,      11064,     12511
 1123,    20087,      11068,     12510
